ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13570663,JH396102,08/21/2024 03:48:00 AM,010XX N CENTRAL AVE,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,false,false,1511,015,29,25,08B,1138814,1906695,2024,12/21/2024 03:40:46 PM,41.900092346,-87.76558011,POINT (-87.76558011 41.900092346)
13568647,JH393632,08/19/2024 04:31:00 AM,075XX N PAULINA ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA TRAIN,false,false,2422,024,49,1,08B,1163690,1950023,2024,12/21/2024 03:40:46 PM,42.018498254,-87.672983233,POINT (-87.672983233 42.018498254)
13565860,JH390132,08/16/2024 06:24:00 AM,0000X E ROOSEVELT RD,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA TRAIN,false,false,0123,001,4,32,08B,1176818,1895074,2024,12/21/2024 03:40:46 PM,41.867428687,-87.626342565,POINT (-87.626342565 41.867428687)
13564818,JH389056,08/15/2024 11:17:00 AM,011XX S STATE ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA PLATFORM,true,false,0123,001,4,32,08B,1176517,1895340,2024,12/21/2024 03:40:46 PM,41.868165405,-87.62743954,POINT (-87.62743954 41.868165405)
13561928,JH385742,08/12/2024 07:30:00 PM,005XX S KEDZIE AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA PLATFORM,false,false,1134,011,28,27,04B,1155124,1897324,2024,12/21/2024 03:40:46 PM,41.874065588,-87.70592426,POINT (-87.70592426 41.874065588)
13561137,JH384693,08/12/2024 01:57:00 AM,015XX N CLYBOURN AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,CTA PLATFORM,true,false,1822,018,2,8,04B,1170470,1910783,2024,12/21/2024 03:40:46 PM,41.910676312,-87.649187069,POINT (-87.649187069 41.910676312)
13560069,JH383609,08/11/2024 05:30:00 AM,058XX N CUMBERLAND AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,false,false,1614,016,41,76,04B,1119306,1937378,2024,12/21/2024 03:40:46 PM,41.984622486,-87.836582104,POINT (-87.836582104 41.984622486)
13563765,JH387864,08/10/2024 01:00:00 PM,051XX S PULASKI RD,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,CTA PARKING LOT / GARAGE / OTHER PROPERTY,false,false,0815,008,23,62,04B,1150563,1870470,2024,12/21/2024 03:40:46 PM,41.800464977,-87.723370404,POINT (-87.723370404 41.800464977)
13560130,JH381878,08/09/2024 07:10:00 PM,067XX S COTTAGE GROVE AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA BUS,false,false,0321,003,6,42,04B,1182717,1860597,2024,12/21/2024 03:40:46 PM,41.77268594,-87.605758495,POINT (-87.605758495 41.77268594)
13557134,JH379750,08/08/2024 07:13:00 AM,028XX N SHERIDAN RD,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA BUS STOP,false,false,1934,019,44,6,04B,1173089,1919171,2024,12/21/2024 03:40:46 PM,41.933635626,-87.639316518,POINT (-87.639316518 41.933635626)
