station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal
40390,Forest Park,5/1/23,1180.2,653.5,582.4,31490
41030,Polk,5/1/23,1925.4,587.3,482.8,47122
40830,18th,5/1/23,1274.8,1300,1009.8,38294
40210,Damen-Cermak,5/1/23,1102.7,757,587.4,30225
40740,Western-Cermak,5/1/23,802.1,550,411,21902
40440,California-Cermak,5/1/23,970.6,606.8,501.2,26286
41040,Kedzie-Cermak,5/1/23,690.2,486.5,373.8,18999
40780,Central Park,5/1/23,690.9,444.3,374,18846
40150,Pulaski-Cermak,5/1/23,748,495.8,386.8,20373
40600,Kostner,5/1/23,280,166.8,142,7537
40420,Cicero-Cermak,5/1/23,814.1,632.8,493.6,22910
40580,54th/Cermak,5/1/23,1439.9,963.5,753.4,39298
40020,Harlem-Lake,5/1/23,1848.5,1231.8,954.2,50364
41350,Oak Park-Lake,5/1/23,714,444.5,329.8,19136
40610,Ridgeland,5/1/23,647.6,265,214.8,16382
41260,Austin-Lake,5/1/23,1017,593.5,452.6,27012
40280,Central-Lake,5/1/23,1180.9,809,630.8,32369
40700,Laramie,5/1/23,671.9,393,329.6,18001
40480,Cicero-Lake,5/1/23,653.5,490.5,350.4,18090
40030,Pulaski-Lake,5/1/23,827.4,582,448,22770
41670,Conservatory,5/1/23,602.1,582,439.2,17771
41070,Kedzie-Lake,5/1/23,789,460.3,368.4,21040
41360,California-Lake,5/1/23,683.9,354.5,269,17808
40170,Ashland-Lake,5/1/23,1628,1171.3,797.4,44488
41510,Morgan-Lake,5/1/23,2862.1,2524.3,1906,82594
41160,Clinton-Lake,5/1/23,2313.1,1195.8,871.2,60028
41690,Cermak-McCormick Place,5/1/23,1076.1,1090.3,816.8,32119
41120,35-Bronzeville-IIT,5/1/23,855.9,575,455.6,23408
40300,Indiana,5/1/23,319.3,205.8,162.8,8662
41270,43rd,5/1/23,508.6,286.8,234.6,13510
41080,47th-South Elevated,5/1/23,537.9,345.8,292.4,14678
40130,51st,5/1/23,494.6,329.3,279,13594
40510,Garfield-South Elevated,5/1/23,625.1,384.3,322.4,16902
41140,King Drive,5/1/23,245.7,158.8,128.2,6682
40720,East 63rd-Cottage Grove,5/1/23,544.6,382,341.6,15217
40940,Halsted/63rd,5/1/23,270.7,173.5,134,7319
40290,Ashland/63rd,5/1/23,523.8,329,281.8,14249
41290,Kimball,5/1/23,2527.1,1843.3,1426.4,70102
41180,Kedzie-Brown,5/1/23,1223.8,959.3,751,34516
40870,Francisco,5/1/23,921.6,575.8,431,24734
41010,Rockwell,5/1/23,962.1,602.3,469.6,25923
41480,Western-Brown,5/1/23,2156.1,1623.5,1165.2,59755
40090,Damen-Brown,5/1/23,1585.1,964,665.8,42057
41500,Montrose-Brown,5/1/23,1363.9,1046.5,677.6,37580
41460,Irving Park-Brown,5/1/23,1601.4,1143.8,744,43526
41440,Addison-Brown,5/1/23,1245.5,679.3,464.2,32440
41310,Paulina,5/1/23,1624.4,1157,684.2,43785
40360,Southport,5/1/23,2017.8,1782,1231.2,57675
41210,Wellington,5/1/23,1700.2,936.5,597.6,44139
40530,Diversey,5/1/23,2982,1866.3,1208.8,79112
40660,Armitage,5/1/23,2717.5,1978,1227.2,73834
40800,Sedgwick,5/1/23,2467.4,1717.3,1234,67322
40710,Chicago/Franklin,5/1/23,3888.9,2358.5,1528,102629
40460,Merchandise Mart,5/1/23,3734.6,1281.5,919,91882
40930,Midway Airport,5/1/23,5112.3,2952.5,2561.4,137087
40960,Pulaski-Orange,5/1/23,3204.2,1612,1281.2,83346
41150,Kedzie-Midway,5/1/23,2321.8,1328.8,967.6,61233
40310,Western-Orange,5/1/23,2347.2,1413,1096.6,62774
40120,35th/Archer,5/1/23,1832.5,1035.8,799.2,48455
41060,Ashland-Orange,5/1/23,1154.2,672.5,548.2,30824
41130,Halsted-Orange,5/1/23,1371.5,826,674.8,36850
40730,Washington/Wells,5/1/23,4222.9,807.3,631,99288
40040,Quincy/Wells,5/1/23,4137.2,1229.3,1133.2,101601
40160,LaSalle/Van Buren,5/1/23,1552,441,347.6,37646
40850,Library,5/1/23,2548.5,1894.8,1334.8,70321
40680,Adams/Wabash,5/1/23,4273.1,2678.3,2048.6,114965
41700,Washington/Wabash,5/1/23,6443.8,4345,3652.2,177404
40260,State/Lake,5/1/23,6874.5,5591.3,4568.2,196444
40380,Clark/Lake,5/1/23,8472.6,3970.5,3444.4,219502
40900,Howard,6/1/23,2974.4,2750.8,2352.3,85849
41190,Jarvis,6/1/23,900.1,679.5,577.3,24830
40100,Morse,6/1/23,2182.4,1745.5,1619,61470
41300,Loyola,6/1/23,2434.1,1973.3,1494.3,67420
40760,Granville,6/1/23,1816.7,1281.3,1071.5,49378
40880,Thorndale,6/1/23,1483,1095.5,930.3,40728
41380,Bryn Mawr,6/1/23,2248.4,2576,1981.8,67696
40340,Berwyn,6/1/23,0,0,0,0
41200,Argyle,6/1/23,2486,2647.5,1975.8,73186
40770,Lawrence,6/1/23,0,0,0,0
40540,Wilson,6/1/23,0,0,6367,6367
40540,Wilson,6/1/23,4844.5,4167.3,2965.3,132143
40080,Sheridan,6/1/23,2588,2622.5,2509,77463
41420,Addison-North Main,6/1/23,6908.6,8923.3,7679.5,218401
41320,Belmont-North Main,6/1/23,6628.8,7578.8,8441.8,209915
41220,Fullerton,6/1/23,6158,5772.8,4511,176611
40650,North/Clybourn,6/1/23,2842.9,2777.3,2354.8,83071
40630,Clark/Division,6/1/23,4549.6,5221.3,3521.8,135064
41450,Chicago/State,6/1/23,7353.5,6953.5,5039.5,209749
40330,Grand/State,6/1/23,6403.4,7572.8,5429.5,192884
41660,Lake/State,6/1/23,10064,8782.8,6781.8,283666
41090,Monroe/State,6/1/23,4011.7,2919.8,2036.3,108082
40560,Jackson/State,6/1/23,3428.6,2766,2090,94853
41490,Harrison,6/1/23,2070,2528.3,1912.5,63302
41400,Roosevelt,6/1/23,7151.4,8844.8,6870.5,220192
41000,Cermak-Chinatown,6/1/23,2932.7,3912.8,3040.3,92332
40190,Sox-35th-Dan Ryan,6/1/23,2262,3924.3,2645.3,76041
41230,47th-Dan Ryan,6/1/23,1311.7,1012.8,863,36360
41170,Garfield-Dan Ryan,6/1/23,1513.9,1132,914.8,41492
40910,63rd-Dan Ryan,6/1/23,1225.3,899.8,845.5,33938
40990,69th,6/1/23,2135.5,1724,1344,59253
40240,79th,6/1/23,3013.3,2428,2126,84508
41430,87th,6/1/23,1704,1373.3,1137.5,47531
40450,95th/Dan Ryan,6/1/23,4485.5,3223.8,2631,122101
41050,Linden,6/1/23,600.5,518.3,346.5,16669
41250,Central-Evanston,6/1/23,459.5,304.3,263.3,12380
40400,Noyes,6/1/23,474.5,345,247.3,12809
40520,Foster,6/1/23,440.8,376,304,12418
40050,Davis,6/1/23,1644.2,1272.8,959.3,45100
40690,Dempster,6/1/23,452,419.3,339.8,12979
40270,Main,6/1/23,571.4,508.8,371.5,16091
40840,South Boulevard,6/1/23,400.6,256,228.5,10752
40140,Dempster-Skokie,6/1/23,983.6,801,624.3,27340
41680,Oakton-Skokie,6/1/23,506.8,287.5,212.8,13151
40890,O'Hare Airport,6/1/23,9141.2,7308.8,7629,260858
40820,Rosemont,6/1/23,3583.9,3036.3,2300,100191
40230,Cumberland,6/1/23,2033,1546.8,1100.3,55313
40750,Harlem-O'Hare,6/1/23,1569,902,655.8,40748
41280,Jefferson Park,6/1/23,3986.8,2697.8,2079,106817
41330,Montrose-O'Hare,6/1/23,1394.6,868.5,654.8,36775
40550,Irving Park-O'Hare,6/1/23,2312.2,1530.8,1170.3,61672
41240,Addison-O'Hare,6/1/23,1601.5,1017,739.8,42260
40060,Belmont-O'Hare,6/1/23,2957.3,1983.3,1435.8,78737
41020,Logan Square,6/1/23,3818,3160.8,2349.5,106036
40570,California/Milwaukee,6/1/23,2834.7,2304.3,1563.5,77834
40670,Western/Milwaukee,6/1/23,2863.5,2033.5,1459.3,76967
40590,Damen/Milwaukee,6/1/23,3352.8,3182.5,2276.5,95597
40320,Division/Milwaukee,6/1/23,3348.4,2673.3,1948.5,92152
41410,Chicago/Milwaukee,6/1/23,2196.2,1525.8,1091.3,58785
40490,Grand/Milwaukee,6/1/23,1910.7,1588.5,1206.3,53215
40370,Washington/Dearborn,6/1/23,6729.5,4684.3,3753.3,181799
40790,Monroe/Dearborn,6/1/23,3441.6,1422,1175.5,86106
40070,Jackson/Dearborn,6/1/23,3126.7,2053.8,1613.5,83457
41340,LaSalle,6/1/23,1456.9,1042.8,865.3,39683
40430,Clinton-Forest Park,6/1/23,1736.6,869.5,766,44747
40350,UIC-Halsted,6/1/23,1683.7,1119.3,779.8,44637
40470,Racine,6/1/23,863.5,627.8,421.8,23194
40810,Medical Center,6/1/23,1378.2,628.5,449.8,34633
40220,Western-Forest Park,6/1/23,681.6,535.8,370,18619
40250,Kedzie-Homan-Forest Park,6/1/23,835.4,633,529.3,23028
40920,Pulaski-Forest Park,6/1/23,755.9,596.8,524.8,21115
40970,Cicero-Forest Park,6/1/23,629.4,470.5,363.3,17181
40010,Austin-Forest Park,6/1/23,678.2,374.3,327.8,17728
40180,Oak Park-Forest Park,6/1/23,607.6,275,209.8,15306
40980,Harlem-Forest Park,6/1/23,447.9,290,195.3,11794
40390,Forest Park,6/1/23,1236.9,820.8,663.8,33149
41030,Polk,6/1/23,1949.8,616,486.8,47306
40830,18th,6/1/23,1246,1142.5,857.3,35410
40210,Damen-Cermak,6/1/23,1074.7,798.3,605,29257
40740,Western-Cermak,6/1/23,795.5,551.8,408.8,21344
40440,California-Cermak,6/1/23,993.2,683.8,503,26597
41040,Kedzie-Cermak,6/1/23,690.1,509,384.3,18756
40780,Central Park,6/1/23,702.5,465,343.8,18691
40150,Pulaski-Cermak,6/1/23,738.5,526.8,382,19881
40600,Kostner,6/1/23,269.9,166.3,136,7147
40420,Cicero-Cermak,6/1/23,855.3,670,479.3,23414
40580,54th/Cermak,6/1/23,1449.5,971.5,752.3,38783
40020,Harlem-Lake,6/1/23,1888.7,1455,1053.5,51586
41350,Oak Park-Lake,6/1/23,751.6,549,423.3,20425
40610,Ridgeland,6/1/23,676.3,375.8,269.3,17459
41260,Austin-Lake,6/1/23,990.5,698.8,480.8,26510
40280,Central-Lake,6/1/23,1174.6,843.5,652.3,31825
40700,Laramie,6/1/23,657.6,389.3,326,17328
40480,Cicero-Lake,6/1/23,653.4,486.5,386.8,17868
40030,Pulaski-Lake,6/1/23,856.3,642.5,480.8,23332
41670,Conservatory,6/1/23,578.9,543,802.3,18116
41070,Kedzie-Lake,6/1/23,636.8,506,370.5,17515
41360,California-Lake,6/1/23,666,405.5,291,17438
40170,Ashland-Lake,6/1/23,1625.6,1202,770.3,43652
41510,Morgan-Lake,6/1/23,3256.8,3418.3,2383,94855
41160,Clinton-Lake,6/1/23,2495.7,1457,1045.8,64917
41690,Cermak-McCormick Place,6/1/23,1339.7,1485.3,954,39230
41120,35-Bronzeville-IIT,6/1/23,772.1,756.8,492.5,21983
40300,Indiana,6/1/23,336.5,238,179.5,9074
41270,43rd,6/1/23,508.4,351.3,271.8,13676
41080,47th-South Elevated,6/1/23,549.9,388.8,317.5,14923
40130,51st,6/1/23,473.5,396,305.5,13222
40510,Garfield-South Elevated,6/1/23,653.2,438.5,343.5,17499
41140,King Drive,6/1/23,243.8,192.5,142.3,6703
40720,East 63rd-Cottage Grove,6/1/23,573.8,477.5,360,15973
40940,Halsted/63rd,6/1/23,265.2,209.3,154,7287
40290,Ashland/63rd,6/1/23,512.5,381,288.8,13955
41290,Kimball,6/1/23,2428.2,1948.8,1470.3,67096
41180,Kedzie-Brown,6/1/23,1222.9,1031.8,808.3,34263
40870,Francisco,6/1/23,915.2,686.3,419.3,24557
41010,Rockwell,6/1/23,929.8,688.8,507.8,25241
41480,Western-Brown,6/1/23,2154.5,1973.3,1325.8,60595
40090,Damen-Brown,6/1/23,1472.9,1139.8,787.3,40112
41500,Montrose-Brown,6/1/23,1365.9,1076.3,724.3,37252
41460,Irving Park-Brown,6/1/23,1518.6,1168.3,715.3,40943
41440,Addison-Brown,6/1/23,1112.9,800.3,544,29861
41310,Paulina,6/1/23,1581,1227,794.8,42868
40360,Southport,6/1/23,2074,2090.8,1355.8,59415
41210,Wellington,6/1/23,1658.3,1051.3,1063,44940
40530,Diversey,6/1/23,2960.1,2225.3,2159.3,82660
40660,Armitage,6/1/23,2419.6,1887.5,1284,65918
40800,Sedgwick,6/1/23,2504.6,2802.3,1558,72542
40710,Chicago/Franklin,6/1/23,3944.6,2553.3,1677,103702
40460,Merchandise Mart,6/1/23,4008.6,1792.5,1128.5,99874
40930,Midway Airport,6/1/23,5095.5,3034.5,2614,134695
40960,Pulaski-Orange,6/1/23,2840.9,1735,1210,74279
41150,Kedzie-Midway,6/1/23,2116.1,1355.3,956.3,55800
40310,Western-Orange,6/1/23,2300.3,1444.5,1083,60716
40120,35th/Archer,6/1/23,1718.9,1100.3,802.8,45428
41060,Ashland-Orange,6/1/23,1120.6,713.8,519,29584
41130,Halsted-Orange,6/1/23,1352.9,925.3,709.5,36303
40730,Washington/Wells,6/1/23,4454,1011.8,773.8,105129
40040,Quincy/Wells,6/1/23,4265.5,1438.5,1263,104647
40160,LaSalle/Van Buren,6/1/23,1551,514,387.3,37727
40850,Library,6/1/23,2321.1,1713.5,1252.3,62927
40680,Adams/Wabash,6/1/23,3864,2660.8,1925,103351
41700,Washington/Wabash,6/1/23,6701.9,5399,3758,184070
40260,State/Lake,6/1/23,7522.9,6463.8,5058.3,211591
40380,Clark/Lake,6/1/23,9095.6,4830.5,4047.8,235617
40900,Howard,7/1/23,2893.3,2352.8,1996.5,81609
41190,Jarvis,7/1/23,941.1,858.6,671,27140
40100,Morse,7/1/23,2203.1,1816,1462.5,61917
41300,Loyola,7/1/23,2461.1,2186.2,1659.7,70111
40760,Granville,7/1/23,1827.6,1525.4,1139.5,51015
40880,Thorndale,7/1/23,1445.9,1269.8,975.3,41118
41380,Bryn Mawr,7/1/23,2170.8,1833.8,1476.8,61445
40340,Berwyn,7/1/23,0,0,0,0
41200,Argyle,7/1/23,2467.7,2204.4,1691.5,70525
40770,Lawrence,7/1/23,0,0,0,0
40540,Wilson,7/1/23,4781.4,3884.4,2928.3,132620
40080,Sheridan,7/1/23,2398,2127.2,1539.7,67834
41420,Addison-North Main,7/1/23,5741.4,9616.2,6452,201620
41320,Belmont-North Main,7/1/23,6219,6097.2,4488.7,181797
41220,Fullerton,7/1/23,5457.6,4899,3342.8,153704
40650,North/Clybourn,7/1/23,2794.2,2869.2,2051,82536
40630,Clark/Division,7/1/23,4338.5,4592.8,3203.5,128954
41450,Chicago/State,7/1/23,7258.6,6941.6,5016.7,209980
40330,Grand/State,7/1/23,6489.8,7979.8,5871.8,204926
41660,Lake/State,7/1/23,9999.7,8683.4,6419.5,281928
41090,Monroe/State,7/1/23,3917.2,3119.2,2195,107109
40560,Jackson/State,7/1/23,3343.8,2958.6,1995.2,93640
41490,Harrison,7/1/23,2003.1,2506.6,1791.7,63344
41400,Roosevelt,7/1/23,6909.8,8133.4,5947.2,214545
41000,Cermak-Chinatown,7/1/23,2882.7,4470.8,3327.2,99970
40190,Sox-35th-Dan Ryan,7/1/23,2431.1,2414.4,2514.8,75782
41230,47th-Dan Ryan,7/1/23,1355.6,1048.4,837,37376
41170,Garfield-Dan Ryan,7/1/23,1542.1,1149.8,836.3,41608
40910,63rd-Dan Ryan,7/1/23,1206.7,924.4,838.2,33785
40990,69th,7/1/23,2089,1637.2,1247.7,57451
40240,79th,7/1/23,2963,2311,1971.2,82641
41430,87th,7/1/23,1719.1,1370.2,1112.7,47909
40450,95th/Dan Ryan,7/1/23,4486.7,3019.4,2536,120046
41050,Linden,7/1/23,551.5,565.8,441.3,16506
41250,Central-Evanston,7/1/23,480.8,333.4,277.2,12945
40400,Noyes,7/1/23,475,281,209.2,12160
40520,Foster,7/1/23,438.4,383.4,246.7,12165
40050,Davis,7/1/23,1666.5,1339,1035.5,46237
40690,Dempster,7/1/23,436.3,406.4,302.3,12571
40270,Main,7/1/23,567.6,502.4,371.8,16095
40840,South Boulevard,7/1/23,389.1,240.6,196.8,10166
40140,Dempster-Skokie,7/1/23,933.4,851.6,656.5,26865
41680,Oakton-Skokie,7/1/23,487.2,277.2,201.7,12340
40890,O'Hare Airport,7/1/23,8782.2,7276.8,7700.8,258233
40820,Rosemont,7/1/23,3501.9,2974.8,2211.7,98182
40230,Cumberland,7/1/23,1930.6,1413.2,1023.5,51818
40750,Harlem-O'Hare,7/1/23,1517.6,876.6,644.7,38603
41280,Jefferson Park,7/1/23,3954.3,2653,2002,104362
41330,Montrose-O'Hare,7/1/23,1359.3,865.8,643.8,35377
40550,Irving Park-O'Hare,7/1/23,2323.4,1574.4,1175,61389
41240,Addison-O'Hare,7/1/23,1500.8,1005.6,757.2,39586
40060,Belmont-O'Hare,7/1/23,2902.7,2087,1494.3,77454
41020,Logan Square,7/1/23,3721.4,2766.8,2087,100784
40570,California/Milwaukee,7/1/23,2765.3,2184,1522.2,75358
40670,Western/Milwaukee,7/1/23,2807.1,2023.6,1401.2,74666
40590,Damen/Milwaukee,7/1/23,3311.2,3248.4,2290.3,96208
40320,Division/Milwaukee,7/1/23,3133.8,2645.6,1875.3,87155
41410,Chicago/Milwaukee,7/1/23,2128.3,1517.8,1040.2,56396
40490,Grand/Milwaukee,7/1/23,1854.5,1439.8,1112.8,50965
40370,Washington/Dearborn,7/1/23,6527.8,4369.8,3431.2,172991
40790,Monroe/Dearborn,7/1/23,3278.5,1417.4,1150.8,79562
40070,Jackson/Dearborn,7/1/23,3222,2009,1573.5,83926
41340,LaSalle,7/1/23,1368.9,1022.4,760.2,37051
40430,Clinton-Forest Park,7/1/23,1183.3,728.8,499.5,30307
40350,UIC-Halsted,7/1/23,1203.8,834,489.2,31180
40470,Racine,7/1/23,544.2,490,240.5,14777
40810,Medical Center,7/1/23,1458.4,643.2,493.8,35347
40220,Western-Forest Park,7/1/23,584.3,431.2,289.7,15580
40250,Kedzie-Homan-Forest Park,7/1/23,750,574.2,451.8,20582
40920,Pulaski-Forest Park,7/1/23,650.2,519.6,406.7,18042
40970,Cicero-Forest Park,7/1/23,557.7,415.2,305.2,15060
40010,Austin-Forest Park,7/1/23,574.7,327.8,255.5,14665
40180,Oak Park-Forest Park,7/1/23,511.7,247.6,156.8,12413
40980,Harlem-Forest Park,7/1/23,396.2,233.4,160.7,10055
40390,Forest Park,7/1/23,1154.8,723.2,525.3,29864
41030,Polk,7/1/23,2140.1,654.4,538.5,49304
40830,18th,7/1/23,1187.8,1130.6,841.7,34458
40210,Damen-Cermak,7/1/23,1067.9,785.8,576.5,28745
40740,Western-Cermak,7/1/23,802.3,570.2,420.7,21420
40440,California-Cermak,7/1/23,1001.9,658.4,485.3,26242
41040,Kedzie-Cermak,7/1/23,698.2,545.6,391.2,19038
40780,Central Park,7/1/23,715.3,457.6,363.8,18776
40150,Pulaski-Cermak,7/1/23,755.2,519,415.3,20190
40600,Kostner,7/1/23,260.7,173.4,126.7,6840
40420,Cicero-Cermak,7/1/23,845.7,669.2,458.8,23012
40580,54th/Cermak,7/1/23,1431.2,935.6,650.2,37203
40020,Harlem-Lake,7/1/23,1898.1,1339.8,1021.5,50790
41350,Oak Park-Lake,7/1/23,753.5,541.8,396.3,20156
40610,Ridgeland,7/1/23,682.9,328.4,258.8,16852
41260,Austin-Lake,7/1/23,991.5,634,472,25832
40280,Central-Lake,7/1/23,1163.6,806.6,597.2,30888
40700,Laramie,7/1/23,636.8,397.2,309,16575
40480,Cicero-Lake,7/1/23,659.6,469,361,17703
40030,Pulaski-Lake,7/1/23,844.9,584.2,437.8,22446
41670,Conservatory,7/1/23,579.7,497.2,419,16593
41070,Kedzie-Lake,7/1/23,672.4,464.6,378.5,18041
41360,California-Lake,7/1/23,676.7,368.4,271.5,17004
40170,Ashland-Lake,7/1/23,1752.4,1850.4,1225.2,51650
41510,Morgan-Lake,7/1/23,3200,2976.8,2117.3,91587
41160,Clinton-Lake,7/1/23,2473.4,1454.6,1015.7,62835
41690,Cermak-McCormick Place,7/1/23,1140.9,1034.4,845.3,33061
41120,35-Bronzeville-IIT,7/1/23,830.5,535.6,495,22257
40300,Indiana,7/1/23,330.1,247.6,169.5,8857
41270,43rd,7/1/23,514.5,316.2,242.2,13324
41080,47th-South Elevated,7/1/23,558.5,366.6,300.3,14805
40130,51st,7/1/23,461.9,347.6,289.3,12711
40510,Garfield-South Elevated,7/1/23,653.8,432,331.7,17226
41140,King Drive,7/1/23,231.5,153,123.5,6136
40720,East 63rd-Cottage Grove,7/1/23,574.1,440.8,369.7,15904
40940,Halsted/63rd,7/1/23,262.4,180.8,138,6979
40290,Ashland/63rd,7/1/23,495,314.8,291.7,13223
41290,Kimball,7/1/23,2376.5,1859.8,1364.8,65018
41180,Kedzie-Brown,7/1/23,1200,1001.6,747,33489
40870,Francisco,7/1/23,888.4,645,406.8,23434
41010,Rockwell,7/1/23,889.4,615,442.3,23517
41480,Western-Brown,7/1/23,2151.7,1825.2,1240,59600
40090,Damen-Brown,7/1/23,1355.9,1039.2,671.7,36343
41500,Montrose-Brown,7/1/23,1317.5,1069,694,35859
41460,Irving Park-Brown,7/1/23,1468.3,1034.4,641,38384
41440,Addison-Brown,7/1/23,1020.2,703.2,444.5,26587
41310,Paulina,7/1/23,1492.1,1097.2,707.3,39572
40360,Southport,7/1/23,1930.4,1882.2,1201.5,55227
41210,Wellington,7/1/23,1588.9,913.8,623.3,40087
40530,Diversey,7/1/23,2816.1,1951,1229.3,73452
40660,Armitage,7/1/23,2274.4,1866,1136,61634
40800,Sedgwick,7/1/23,2437.5,1999,1330.3,66726
40710,Chicago/Franklin,7/1/23,3853,2510.6,1559.8,98971
40460,Merchandise Mart,7/1/23,3928.8,1775.6,1128.5,94225
40930,Midway Airport,7/1/23,4948.5,3093.2,2595,130006
40960,Pulaski-Orange,7/1/23,2757.1,1599,1175.2,70188
41150,Kedzie-Midway,7/1/23,2059,1309,990.5,53667
40310,Western-Orange,7/1/23,2267.4,1395.6,1047.2,58609
40120,35th/Archer,7/1/23,1670.2,1049.6,770.5,43275
41060,Ashland-Orange,7/1/23,1085.3,714,552.8,28592
41130,Halsted-Orange,7/1/23,1341.3,940.2,683.5,35627
40730,Washington/Wells,7/1/23,4370.9,990.6,648.8,96263
40040,Quincy/Wells,7/1/23,4241.4,1508.8,1218,99680
40160,LaSalle/Van Buren,7/1/23,1553,526.6,393.2,36052
40850,Library,7/1/23,2298.5,1868.6,1263.7,62895
40680,Adams/Wabash,7/1/23,3656.6,2640.8,2023.5,98477
41700,Washington/Wabash,7/1/23,6893,5329.4,3793,187264
40260,State/Lake,7/1/23,7660.1,6501.2,5137.2,216530
40380,Clark/Lake,7/1/23,8755.1,4666.2,3877.2,221696
40900,Howard,8/1/23,3082.7,2581.3,2159.5,89866
41190,Jarvis,8/1/23,995.5,956,734.8,29659
40100,Morse,8/1/23,2304.1,2129,1879.5,69028
41300,Loyola,8/1/23,2841.9,2792,2161.5,85178
40760,Granville,8/1/23,1989.6,1723.3,1403.5,58267
40880,Thorndale,8/1/23,1783.5,1608,1223.8,52347
41380,Bryn Mawr,8/1/23,1642.2,1475.5,1182,48400
40340,Berwyn,8/1/23,0,0,0,0
41200,Argyle,8/1/23,2698.9,2629.3,2036.8,80738
40770,Lawrence,8/1/23,0,0,0,0
40540,Wilson,8/1/23,5070.8,4172.8,3495.3,147300
40080,Sheridan,8/1/23,2763,2570,1869.8,81308
41420,Addison-North Main,8/1/23,6792.7,8835,7558,221803
41320,Belmont-North Main,8/1/23,6715.4,7928.5,5848.5,209562
41220,Fullerton,8/1/23,6113,5348,4129,178506
40650,North/Clybourn,8/1/23,3031.4,3047.5,2369.3,91389
40630,Clark/Division,8/1/23,4811.7,5416.8,3936.8,148082
41450,Chicago/State,8/1/23,7758.2,7642.3,5831,232332
40330,Grand/State,8/1/23,6831,8782,6546.8,218427
41660,Lake/State,8/1/23,10582,9093,6917.3,307428
41090,Monroe/State,8/1/23,4366.6,3359.8,2897.5,125461
40560,Jackson/State,8/1/23,3957,3231,2592,114304
41490,Harrison,8/1/23,2399.1,3316.3,2623.3,78938
41400,Roosevelt,8/1/23,7325.4,8177.3,5805.3,224414
41000,Cermak-Chinatown,8/1/23,3058.2,4269.5,3434.3,101153
40190,Sox-35th-Dan Ryan,8/1/23,2632.6,2394,1976.3,78031
41230,47th-Dan Ryan,8/1/23,1434.4,1071.5,893,40849
41170,Garfield-Dan Ryan,8/1/23,1583.8,1150,821.3,44313
40910,63rd-Dan Ryan,8/1/23,1275.3,957,866.8,36627
40990,69th,8/1/23,2192.7,1709.8,1388,62824
40240,79th,8/1/23,3061.7,2351.3,2043.8,88000
41430,87th,8/1/23,1791.3,1363.3,1122,51142
40450,95th/Dan Ryan,8/1/23,4601.3,3070.5,2592.3,128481
41050,Linden,8/1/23,664.9,607,443.5,19495
41250,Central-Evanston,8/1/23,449.8,277.5,239.8,12415
40400,Noyes,8/1/23,437.7,287,232.3,12144
40520,Foster,8/1/23,385.7,328,256.8,11210
40050,Davis,8/1/23,1657.2,1394.3,1064.8,47952
40690,Dempster,8/1/23,432.6,408,342.5,12951
40270,Main,8/1/23,565.5,504.5,382.8,16556
40840,South Boulevard,8/1/23,405.8,257.3,215,11222
40140,Dempster-Skokie,8/1/23,1089.3,972,767.3,32010
41680,Oakton-Skokie,8/1/23,516.7,296.8,238.3,14024
40890,O'Hare Airport,8/1/23,9177.4,7395,7881.8,272187
40820,Rosemont,8/1/23,3714.8,3181.8,2587.8,108518
40230,Cumberland,8/1/23,2104.3,1578.5,1257.3,59742
40750,Harlem-O'Hare,8/1/23,1638.6,930,744.5,44386
41280,Jefferson Park,8/1/23,4194.4,2758.3,2190.3,116266
41330,Montrose-O'Hare,8/1/23,1426.5,851,711.8,39061
40550,Irving Park-O'Hare,8/1/23,2408.3,1606.5,1309.8,67057
41240,Addison-O'Hare,8/1/23,1646.5,1029.3,853.3,45400
40060,Belmont-O'Hare,8/1/23,3076,2128.5,1647.8,85854
41020,Logan Square,8/1/23,3924,2816,2440,111275
40570,California/Milwaukee,8/1/23,2955.3,2253.5,1709,83821
40670,Western/Milwaukee,8/1/23,3040.9,2172,1673.8,85324
40590,Damen/Milwaukee,8/1/23,3461.4,3064.8,2493.3,101845
40320,Division/Milwaukee,8/1/23,3410.1,2541.3,2054,96814
41410,Chicago/Milwaukee,8/1/23,2214.2,1615.3,1206.8,62215
40490,Grand/Milwaukee,8/1/23,1993.9,1597,1308.5,57482
40370,Washington/Dearborn,8/1/23,6239.4,4196.8,3594.3,174671
40790,Monroe/Dearborn,8/1/23,3330.6,1462.3,1545.5,88635
40070,Jackson/Dearborn,8/1/23,3758.9,2809.5,2453.8,107508
41340,LaSalle,8/1/23,1529.3,1292.5,1193.5,45117
40430,Clinton-Forest Park,8/1/23,445,159.5,174,11569
40350,UIC-Halsted,8/1/23,1814.6,417.8,366.5,44872
40470,Racine,8/1/23,0,0,0,0
40810,Medical Center,8/1/23,1586.4,779.5,680,42325
40220,Western-Forest Park,8/1/23,334.8,246.3,186.8,9433
40250,Kedzie-Homan-Forest Park,8/1/23,537.1,387.3,340.5,15265
40920,Pulaski-Forest Park,8/1/23,493.4,391.3,334.5,14251
40970,Cicero-Forest Park,8/1/23,434.2,327.5,259,12333
40010,Austin-Forest Park,8/1/23,423.7,240.8,223.5,11603
40180,Oak Park-Forest Park,8/1/23,339.1,144.3,109.8,8815
40980,Harlem-Forest Park,8/1/23,312.6,180.5,141.5,8477
40390,Forest Park,8/1/23,971.1,592.3,489,26660
